iter	Logloss
120	0.07936887155
121	0.07922492535
122	0.07910181414
123	0.07878091632
124	0.07844952951
125	0.07752227783
126	0.07702268403
127	0.07676673329
128	0.07611135457
129	0.07586183791
130	0.0753281692
131	0.0747649952
132	0.07425098905
133	0.07378206725
134	0.07344096926
135	0.07254550482
136	0.07212741514
137	0.0719762113
138	0.0715866432
139	0.07145388945
140	0.07078569976
141	0.07042362951
142	0.06998588871
143	0.06986894851
144	0.06945883138
145	0.06906808513
146	0.06890694134
147	0.06871819103
148	0.06819538877
149	0.06776452243
150	0.06737862606
151	0.0669203591
152	0.0668234532
153	0.06631313021
154	0.06602973309
155	0.06582010203
156	0.06550688508
157	0.06509828353
158	0.06468535828
159	0.06442040554
160	0.06382769766
161	0.06375405742
162	0.06341498974
163	0.06311215883
164	0.06286922495
165	0.06254662281
166	0.06230875613
167	0.06203313138
168	0.06171761531
169	0.06139182758
170	0.06104390661
171	0.0606715361
172	0.06038159052
173	0.06030272294
174	0.06017778159
175	0.05968655496
176	0.05934149929
177	0.05894040704
178	0.0582512794
179	0.0576096153
180	0.05735715898
181	0.05719543754
182	0.05685341305
183	0.05634988444
184	0.05619017045
185	0.05589649023
186	0.05574274135
187	0.05526076836
188	0.05510581272
189	0.05482227834
190	0.05466504647
191	0.05424493793
192	0.05419650786
193	0.0539968625
194	0.05361530127
195	0.05333774916
196	0.0531157761
197	0.05266826693
198	0.05252784374
199	0.0523568172
200	0.05188442957
201	0.0517766801
202	0.05166305702
203	0.05142633418
204	0.05120099252
205	0.05075194489
206	0.0505622452
207	0.05030393815
208	0.0501140726
209	0.04950040963
210	0.04919396419
211	0.04906240575
212	0.04877847102
213	0.04855896293
214	0.0483105272
215	0.04816257185
216	0.04799150527
217	0.04778989537
218	0.04757055314
219	0.0471326808
220	0.04688155419
221	0.04662983278
222	0.04621629558
223	0.04579553504
224	0.04542618141
225	0.04504036224
226	0.04433189804
227	0.04405457755
228	0.04372170947
229	0.04351322797
230	0.04326474935
231	0.0431622844
232	0.04286838114
233	0.04260321965
234	0.04226946223
235	0.04179903914
236	0.04156650274
237	0.04141461259
238	0.04104771535
239	0.04059553361
240	0.04013634014
241	0.04002642024
242	0.03962503916
243	0.03943864516
244	0.03927604298
245	0.03883394702
246	0.03857222275
247	0.03830503667
248	0.03807049856
249	0.03791963214
250	0.03780820237
251	0.03763559161
252	0.03742502547
253	0.03721661832
254	0.0370465669
255	0.03654465111
256	0.03619432235
257	0.03609041617
258	0.03570530618
259	0.03558981579
260	0.03538370776
261	0.03524552936
262	0.03500709076
263	0.03481488321
264	0.03465109143
265	0.03453539801
266	0.03432500916
267	0.03423484619
268	0.03411237268
269	0.03387253574
270	0.0337804311
271	0.03360921296
272	0.03346966196
273	0.03310194688
274	0.0329964479
275	0.03266580745
276	0.03250064592
277	0.03216358282
278	0.03207153824
279	0.03183588488
280	0.03168907909
281	0.03162969392
282	0.03135977978
283	0.03104130117
284	0.03081028036
285	0.03067756664
286	0.03053325156
287	0.03039049781
288	0.03019799285
289	0.02989482165
290	0.02983080394
291	0.02974943993
292	0.02948925985
293	0.02929859076
294	0.02918306891
295	0.02899107011
296	0.02886408701
297	0.02864946311
298	0.02848123325
299	0.02839720124
300	0.02819883698
301	0.02803263743
302	0.02791288339
303	0.02771016969
304	0.02753316945
305	0.02742637794
306	0.02724233739
307	0.02715536572
308	0.0270309963
309	0.02691619507
310	0.02687758484
311	0.02676009274
312	0.02663702729
313	0.02645478256
314	0.02637308112
315	0.02610600656
316	0.02600068488
317	0.0259455748
318	0.02591392483
319	0.02577416221
320	0.02561612966
321	0.02549792265
322	0.02538386778
323	0.02525141429
324	0.0251864043
325	0.02498276123
326	0.02490815444
327	0.02476409958
328	0.02467524344
329	0.02452468586
330	0.0244775712
331	0.02440635876
332	0.02430951291
333	0.02417608144
334	0.02406431996
335	0.02395897255
336	0.0238560129
337	0.02379972895
338	0.02371856655
339	0.02360256573
340	0.02348214683
341	0.02335477769
342	0.02317988211
343	0.02307154357
344	0.02292248155
345	0.02268022683
346	0.02260481364
347	0.02243195838
348	0.02237935474
349	0.02221511829
350	0.02213203567
351	0.02195222446
352	0.02177066031
353	0.02169876585
354	0.02159358572
355	0.02144391319
356	0.02134237046
357	0.02122654693
358	0.02114235765
359	0.02101997993
360	0.02092146981
361	0.02079589506
362	0.0206976709
363	0.02061722625
364	0.02053754369
365	0.02043651283
366	0.02033348598
367	0.02016802277
368	0.02008472997
369	0.02000676317
370	0.01989768685
371	0.01979226222
372	0.01974199058
373	0.0196403735
374	0.01953263976
375	0.01940692061
376	0.01910576256
377	0.01905532505
378	0.01899668052
379	0.0189142842
380	0.01886526791
381	0.01881209807
382	0.01876292879
383	0.01872936575
384	0.01856480188
385	0.01851528517
386	0.01846168495
387	0.0184023341
388	0.01837263007
389	0.01831092863
390	0.01826538246
391	0.01816516802
392	0.01802464332
393	0.01795087011
394	0.01793337798
395	0.01787901711
396	0.01783260305
397	0.01776034685
398	0.01772053131
399	0.01767229855
400	0.01754713273
401	0.0175306486
402	0.01751542556
403	0.01734430465
404	0.01724734728
405	0.01717808794
406	0.01716210138
407	0.01707216289
408	0.01699020981
409	0.01692131363
410	0.01688165393
411	0.01679061163
412	0.01669513411
413	0.01661174122
414	0.01649479673
415	0.01638583908
416	0.01635350709
417	0.01627710162
418	0.01621700012
419	0.0161134228
420	0.01603852005
421	0.01602538022
422	0.0159111938
423	0.01584769082
424	0.01574733625
425	0.01569920072
426	0.01560144553
427	0.01557175438
428	0.01548945814
429	0.01538162575
430	0.01530291687
431	0.01526243075
432	0.01522439674
433	0.01519327578
434	0.01515083799
435	0.01509628982
436	0.01503701046
437	0.01498764816
438	0.01491950977
439	0.01484105684
440	0.01480762819
441	0.01475750095
442	0.01472887214
443	0.01461044209
444	0.01454085532
445	0.0145057724
446	0.01446377069
447	0.01440732089
448	0.01432604411
449	0.01427316737
450	0.01421531923
451	0.01417952141
452	0.01409878938
453	0.01404318459
454	0.01401594697
455	0.01391744399
456	0.01388210943
457	0.0138613402
458	0.01380253553
459	0.01368988472
460	0.01363215239
461	0.01356476608
462	0.01352472892
463	0.01350199229
464	0.01343256566
465	0.01338024082
466	0.01327773871
467	0.0132286638
468	0.01319861233
469	0.01317505786
470	0.01312231696
471	0.0130413533
472	0.01296787748
473	0.01293606165
474	0.01290662357
475	0.01287898274
476	0.01282576285
477	0.01276660788
478	0.01272603883
479	0.01262489502
480	0.01260203114
481	0.0125412319
482	0.012444988
483	0.01240777898
484	0.01236856967
485	0.01233649218
486	0.01228955339
487	0.01218010103
488	0.01211799782
489	0.01209013966
490	0.01202473505
491	0.01198896011
492	0.01197877424
493	0.01195321519
494	0.01188725725
495	0.01183486235
496	0.01179267334
497	0.01173572597
498	0.0116821901
499	0.01164099337
500	0.01162654385
501	0.01159786499
502	0.01155405245
503	0.01150005832
504	0.0114565296
505	0.01141176052
506	0.01137667689
507	0.01129128944
508	0.01123639097
509	0.01119301451
510	0.01115299522
511	0.01111082552
512	0.01105756345
513	0.01103084055
514	0.01097226036
515	0.01093551744
516	0.01089038663
517	0.01086723179
518	0.01080772223
519	0.01076050319
520	0.01072345716
521	0.01068370096
522	0.01065082922
523	0.01059666638
524	0.01054269513
525	0.01050039889
526	0.01045909779
527	0.01044904775
528	0.0104236517
529	0.01036273307
530	0.01031173151
531	0.01024919221
532	0.01021175299
533	0.01016218194
534	0.01014774099
535	0.01012669725
536	0.01008900352
537	0.01005478634
538	0.01003195893
539	0.00998379766
540	0.009931944657
541	0.009908666139
542	0.009852799697
543	0.009798902086
544	0.009775741526
545	0.009729797157
546	0.009684140893
547	0.009661034666
548	0.009639526951
549	0.009600018097
550	0.009565464203
551	0.009517874139
552	0.009487861279
553	0.009467098488
554	0.009411741769
555	0.009376104804
556	0.009348588369
557	0.009338014308
558	0.009328326007
559	0.009292873486
560	0.009272100686
561	0.009251118421
562	0.009188902253
563	0.009183626304
564	0.009173469029
565	0.00913585394
566	0.009096902707
567	0.009077694105
568	0.009049329086
569	0.009036450193
570	0.008985562303
571	0.008969527134
572	0.00892678837
573	0.008876803397
574	0.008867205172
575	0.008847765658
576	0.008821689028
577	0.008793542053
578	0.00877668904
579	0.008751784844
580	0.008740475153
581	0.008713980307
582	0.008699501472
583	0.00868408755
584	0.008636756279
585	0.008619359944
586	0.008602977335
587	0.008579257725
588	0.008553316211
589	0.008490233586
590	0.00847333482
591	0.008445302228
592	0.008413995403
593	0.008379899044
594	0.008327552046
595	0.008297960261
596	0.008265869907
597	0.0082450056
598	0.008216486878
599	0.008157040941
600	0.008113269148
601	0.008076682084
602	0.008063053263
603	0.008020957192
604	0.007998018965
605	0.007976938045
606	0.007962636504
607	0.00792984412
608	0.007910110068
609	0.007879157116
610	0.007851174568
611	0.0078359072
612	0.007806890908
613	0.007782189742
614	0.007748059068
615	0.007722141146
616	0.00770527598
617	0.007678779705
618	0.007664182197
619	0.007647299159
620	0.007618340059
621	0.00755405283
622	0.007522825358
623	0.007502796053
624	0.007479707698
625	0.00744845306
626	0.007402912609
627	0.007354131524
628	0.007310505571
629	0.007297329996
630	0.007276088938
631	0.007251821715
632	0.007235900215
633	0.007207652439
634	0.007189450414
635	0.007165088825
636	0.007136848913
637	0.007128479599
638	0.0071107923
639	0.00708074298
640	0.007069438294
641	0.007049321056
642	0.007028129326
643	0.007020447029
644	0.007009550549
645	0.006996749581
646	0.006986109749
647	0.006970664372
648	0.006954411874
649	0.006931259178
650	0.006919441195
651	0.00689241089
652	0.006878640519
653	0.006867523136
654	0.006850095346
655	0.006844308959
656	0.006826956948
657	0.006813250203
658	0.00676775765
659	0.006756981988
660	0.006751865461
661	0.006736670298
662	0.006726846166
663	0.006720750943
664	0.006710379914
665	0.00668931615
666	0.006671636716
667	0.006646087681
668	0.006639526344
669	0.006610522921
670	0.006600868934
671	0.006583674201
672	0.006560213384
673	0.006555770291
674	0.006544038095
675	0.006515876107
676	0.00649139084
677	0.006459467772
678	0.006425102611
679	0.006404095325
680	0.006381482377
681	0.006365958361
682	0.006343100918
683	0.006309186143
684	0.00629486816
685	0.006280624527
686	0.00626714512
687	0.006255638832
688	0.006240071922
689	0.006227894344
690	0.006201601815
691	0.006185695328
692	0.006172393215
693	0.006154746666
694	0.006123707927
695	0.006118534208
696	0.00610720879
697	0.006100962008
698	0.006084520063
699	0.00607606925
700	0.006047481182
701	0.006038743695
702	0.006028790167
703	0.006015688226
704	0.006000509505
705	0.005979428584
706	0.00596208122
707	0.005957530892
708	0.00591238864
709	0.005905196763
710	0.005896119342
711	0.005885770832
712	0.005872352549
713	0.005870017691
714	0.005846968298
715	0.005841938988
716	0.005833970374
717	0.005828398815
718	0.005812252122
719	0.005793773788
720	0.005786381025
721	0.005761727043
722	0.005755379461
723	0.005746506143
724	0.005723960396
725	0.005713245143
726	0.005705158571
727	0.005695144276
728	0.005689281752
729	0.005679488718
730	0.005670528541
731	0.005654081948
732	0.005650227216
733	0.005639657803
734	0.005619887291
735	0.005588861062
736	0.005558764202
737	0.005536147322
738	0.005526017928
739	0.005514885532
740	0.005494618166
741	0.005490027804
742	0.00547540027
743	0.005457831644
744	0.005446225986
745	0.005438590872
746	0.005401309641
747	0.005398003951
748	0.005385635496
749	0.005366266757
750	0.005347206139
751	0.005343850763
752	0.005337142158
753	0.005328381794
754	0.005317849555
755	0.005301002977
756	0.00529170501
757	0.005289553524
758	0.005278234182
759	0.005257045311
760	0.005242463173
761	0.005236359014
762	0.005229248636
763	0.005217635828
764	0.005196003363
765	0.005188274241
766	0.005168257803
767	0.005165283112
768	0.005158146639
769	0.005143949832
770	0.005124917095
771	0.005113520901
772	0.005106655018
773	0.005098519118
774	0.00509265588
775	0.005085822167
776	0.005075574457
777	0.005061955288
778	0.005052355991
779	0.005033380803
780	0.005020549451
781	0.004994724108
782	0.004985062972
783	0.004972504354
784	0.004968176717
785	0.004955383255
786	0.004941913141
787	0.004934327356
788	0.004925331791
789	0.004915734639
790	0.004912483996
791	0.004902156218
792	0.004891996083
793	0.004888796914
794	0.004868793702
795	0.004853954558
796	0.004840361125
797	0.004832778914
798	0.004829413172
799	0.00482570142
800	0.004806727662
801	0.004795998111
802	0.004787950501
803	0.004775946287
804	0.004762642387
805	0.004749680566
806	0.00473158935
807	0.004718872025
808	0.004708381965
809	0.004697296752
810	0.004682550187
811	0.004662296404
812	0.004648047051
813	0.004633329083
814	0.00461069433
815	0.004606272327
816	0.00460379449
817	0.004599788557
818	0.004584323877
819	0.004578181471
820	0.004569163029
821	0.004556580819
822	0.004544964795
823	0.00453414052
824	0.004524985175
825	0.004518271207
826	0.004512999547
827	0.004487653186
828	0.004470666845
829	0.00446299134
830	0.004453160774
831	0.004446277375
832	0.004435917427
833	0.004418335933
834	0.004405181805
835	0.00439702839
836	0.004389391846
837	0.004384300341
838	0.004377371546
839	0.00436754384
840	0.004353225142
841	0.004349686395
842	0.004343766323
843	0.00433302712
844	0.004324004032
845	0.004304488023
846	0.00429920421
847	0.00429159662
848	0.004270239749
849	0.004260463872
850	0.004251448647
851	0.004243059316
852	0.004226871159
853	0.004217224321
854	0.004203763501
855	0.0041951597
856	0.004182368383
857	0.004175773089
858	0.00417063011
859	0.00415898406
860	0.00415153339
861	0.004143602666
862	0.004136894775
863	0.004132906358
864	0.004127762307
865	0.004107827726
866	0.004099193184
867	0.00409208638
868	0.004085266965
869	0.004075549353
870	0.004068784271
871	0.004062710852
872	0.004042735522
873	0.004033790714
874	0.004021297509
875	0.004014040219
876	0.003998172337
877	0.00399449776
878	0.003985757413
879	0.003983079762
880	0.003975755986
881	0.003968621301
882	0.003953495483
883	0.003941236765
884	0.003924678291
885	0.003915572989
886	0.003905661639
887	0.00390245675
888	0.003895415002
889	0.003877313419
890	0.003870435026
891	0.003864051699
892	0.003858611323
893	0.003851393352
894	0.003846329728
895	0.003840058282
896	0.003832227287
897	0.003826662518
898	0.003820194119
899	0.003809425248
900	0.003801144939
901	0.003792635504
902	0.00378700711
903	0.003774981806
904	0.003769868139
905	0.003766607488
906	0.003759783069
907	0.003752233028
908	0.003743826181
909	0.003739903534
910	0.00373513552
911	0.003727749191
912	0.003724048878
913	0.003717617653
914	0.003716560318
915	0.003709389888
916	0.003702845709
917	0.003697387461
918	0.003688928069
919	0.003687362442
920	0.003678774369
921	0.0036701577
922	0.003664437084
923	0.003658397266
924	0.003642688448
925	0.003635910497
926	0.003633646772
927	0.003626645773
928	0.003617462905
929	0.003612927947
930	0.003608817997
931	0.003604264452
932	0.003594126122
933	0.003589885346
934	0.003583754378
935	0.003579719849
936	0.003574193328
937	0.003564614049
938	0.003563133852
939	0.003557239873
940	0.003551914595
941	0.003542642007
942	0.003535642795
943	0.003534013185
944	0.00351884769
945	0.0035164753
946	0.003514541858
947	0.003507466867
948	0.003496460293
949	0.003488227167
950	0.003482452218
951	0.003474853922
952	0.003462872226
953	0.003460595275
954	0.0034568392
955	0.003451993977
956	0.003445466598
957	0.003433137104
958	0.003424344213
959	0.003418504209
960	0.003414834993
961	0.003406839571
962	0.003396017441
963	0.003386453174
964	0.003379858237
965	0.003376912856
966	0.0033693285
967	0.003363229346
968	0.003360004082
969	0.003349177662
970	0.003342579508
971	0.003339224491
972	0.003333706191
973	0.003327989864
974	0.003324497229
975	0.00331600245
976	0.003308949978
977	0.003306149722
978	0.003299969783
979	0.003292085885
980	0.003285270045
981	0.003281002102
982	0.003277432972
983	0.003274412884
984	0.003265022695
985	0.003263778772
986	0.003258540355
987	0.003251050366
988	0.003244652026
989	0.003240749754
990	0.003232958077
991	0.003225811597
992	0.003223104992
993	0.003215433776
994	0.003204199506
995	0.003200544589
996	0.003194734253
997	0.003189440074
998	0.003187504844
999	0.003182543807
